"H03","CNGNC101","COX016","Meeting your ancestors: basic sources for family history (part 1)","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX017","Medieval crafts: objects as works of art","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX018","Medieval architecture in the Mediterranean world","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX019","An introduction to counselling skills","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX020","Meeting your ancestors: basic sources for family history (part 1)","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX021","Lives that made London","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX022","Meeting your ancestors: basic sources for family history (part 1)","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX023","Georgian Suffolk","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX024","Echoes of World War II in British fiction","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX025","Poetic themes: an approach to writing poetry","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX026","Cezanne: towards modern art","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX027","CANCELLEDCreative writing: truth and lies","19-MAY-20 09.00.00.000000 AM"
"H03","CNGNC101","COX028","CANCELLEDBuilding your family tree","01-AUG-20 10.00.00.000000 AM"
"H03","CNGNC101","COX029","Fiction of the fifties: the wry smile of history","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX030","The history of the family and household","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX031","Creative Writing: structure and style","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX032","Discovering the Medieval landscape","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX033","Mazes: design, solution and applications","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX034","Blood, sweat and charioteers: leisure in ancient Rome","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX035","Strong-minded women: early women's suffrage","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX036","The art history of northern Europe","19-MAY-20 09.00.00.000000 AM"
"H03","CNGNC101","COX037","Life lines (non-fiction)","19-MAY-20 09.00.00.000000 AM"
"H03","CNGNC101","COX038","The novelist as historian in 19th-century fiction","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX039","Meeting your ancestors: further sources for family history (part three)","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX040","Meeting your ancestors: adding flesh to the bones (part 2)","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX041","Local landscapes of the Dark Ages","01-AUG-20 10.00.00.000000 AM"
"H03","CNGNC101","COX042","Progressive Counselling Skills","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX043","Meeting your ancestors: adding flesh to the bones (part 2)","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX044","Historic gardens of eastern England","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX045","God and evil","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX046","Perspectives of the past in the British novel: 1950s - 1970s","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX047","Creative crime writing","01-AUG-20 10.00.00.000000 AM"
"H03","CNGNC101","COX048","Meeting your ancestors: adding flesh to the bones (part 2)","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX049","Branching out in family history","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX050","Creative Writing: Facts and Fiction","18-MAY-20 09.00.00.000000 AM"
"H03","CNGNC101","COX051","The English house 1800-1850","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX052","Explaining Obama's America: the history behind the hopes and dreams","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX053","The Gnostics and early Christianity","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX054","Hark, Hark the Dogs do Bark - Living on the Edge 1300-1834","19-MAY-20 09.00.00.000000 AM"
"H03","CNGNC101","COX055","About face: history of portraiture from the 15th to the 20th-century","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX056","An introduction to reading old handwriting for family history","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX057","Meeting your ancestors: further sources for family history (part three)","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX058","An introduction to reading old handwriting for family history","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX059","Tracking down your military ancestors","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX060","Popular culture in World War 2","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX061","Writing history","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX062","War, peace and social change in 20th-century art","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX063","The Musee d'Orsay and its collection","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX064","Discovering the lost gardens of Hertfordshire","01-AUG-20 10.00.00.000000 AM"
"H03","CNGNC101","COX065","Meeting your ancestors: further sources for family history (part three)","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX066","The Channel Islands under the swastika: occupation and memory 1940-45","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX067","Meeting your ancestors: further sources for family history (part three)","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX068","Readings in English Poetry","01-AUG-20 10.00.00.000000 AM"
"H03","CNGNC101","COX069","An introduction to counselling skills","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX070","Progressive Counselling Skills","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX071","The art and craft of fiction","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX101","Explaining Obama's America: the history behind the hopes and dreams","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX102","Changing times: narratives of change","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX103","Life in the Universe","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX104","Discovering history and archaeology in the landscape","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX105","Modern England: transformation or tradition?","01-AUG-20 10.00.00.000000 AM"
"H03","CNGNC101","COX106","CANCELLEDContinuity and change in prehistoric Britain","19-MAY-20 09.00.00.000000 AM"
"H03","CNGNC101","COX108","Creative Writing: structure and style","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX109","The way the world works: an introduction to our planet","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX110","Enjoying birds in Britain","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","COX111","How Do Drugs Work?","01-AUG-20 09.00.00.000000 AM"
"H03","CNGNC101","NOX001","Kettle's Yard and its neighbours","19-MAY-20 09.00.00.000000 AM"
"H03","CNGSC102","COG001","Ethics, Current Debates and Issues","01-AUG-20 09.00.00.000000 AM"
"H03","CNGSC102","COG002","Making meaning out of grief","01-AUG-20 09.00.00.000000 AM"
"H03","CNHAC101","COC117","Rejecting the Past: European Art 1850-1910","19-MAY-20 09.00.00.000000 AM"
"H03","CNHAC101","COC118","Victorian Values: art and design in 19th-Century Britain","19-MAY-20 09.00.00.000000 AM"
"H03","CNHAC101","1011CCR551","From classical to early Christian art (core course A)","01-AUG-20 10.00.00.000000 AM"
"H03","CNHAC101","1011CCR552","The Renaissance reviewed: Florence, Rome and Venice 1400 - 1520 (core course B)","01-AUG-20 10.00.00.000000 AM"
"H03","CNHAC201","1112CCR102","Certificate in History of Art","02-JUN-20 11.00.00.000000 AM"
"H03","CNHAC201","1112CZR112","Rejecting the past: European art 1850-1910","01-AUG-20 11.00.00.000000 AM"
"H03","CNHAC201","1112CZR132","Victorian values: art and design in 19th-century Britain","01-AUG-20 11.00.00.000000 AM"
"H03","CNHAD101","DOC102","The Northern Renaissance","01-AUG-20 09.00.00.000000 AM"
"H03","CNHAD101","DOC103","Medieval Architecture","01-AUG-20 09.00.00.000000 AM"
"H03","CNHAD101","1011DAR510","About face: portraiture 1500 - 1750 (option course)","01-AUG-20 10.00.00.000000 AM"
"H03","CNHAD101","1011DCR509","Medieval art (core course A)","01-AUG-20 10.00.00.000000 AM"
"H03","CNHAD101","1011DCR511","From Hogarth to Turner c. 1730 - c. 1850 (core course C)","01-AUG-20 10.00.00.000000 AM"
"H03","CNHAD201","GOA103","History of Art Dissertation","01-AUG-20 10.00.00.000000 AM"
"H03","CNHAD201","GOA103","History of Art Research","01-JAN-20 09.00.00.000000 AM"
"H03","CNHAD201","1012GCR531","Research","01-AUG-20 10.00.00.000000 AM"
"H03","CNHAD201","1112GCR531","Dissertation","01-AUG-20 10.00.00.000000 AM"
"H03","CNHAD201","1113GCR002","Advanced Diploma in History of Art (Research)","01-JUN-20 11.00.00.000000 AM"
"H03","CNHAD201","1113GCR002","nced Diploma in History of Art (Dissertation)","01-JUN-20 11.00.00.000000 AM"
"H03","CNHAD201","90008BDUP","Advanced Diploma in History of Art","01-AUG-20 09.00.00.000000 AM"
"H03","CNHAD301","1112DCR502","Diploma in History of Art I","02-JUN-20 11.00.00.000000 AM"
"H03","CNHAD301","1112DZR512","The Northern Renaissance","14-JUL-20 11.00.00.000000 AM"
"H03","CNHAD301","1112DZR528","Project-based course","01-AUG-20 11.00.00.000000 AM"
"H03","CNHAD301","1112DZR532","About face: portraiture 1500-1750","01-AUG-20 11.00.00.000000 AM"
"H03","CNHOC101","COC101","Practical work","01-AUG-20 09.00.00.000000 AM"
"H03","CNHOC101","COC120","Essays","01-AUG-20 09.00.00.000000 AM"
"H03","CNHOC101","1012CCR534","Practical work","01-AUG-20 10.00.00.000000 AM"
"H03","CNHOC101","1112CCR534","Essays","01-AUG-20 10.00.00.000000 AM"
"H03","CNHOC101","1112CCR635","Certificate of HE in Practical Horticulture and Plantsmanship (Practical Work)","03-JUN-20 11.00.00.000000 AM"
"H03","CNHOC101","1113CCR635","Certificate of HE in Practical Horticulture and Plantsmanship (Essays)","03-JUN-20 11.00.00.000000 AM"
"H03","CNHOD201","90010BDUP","Advanced Diploma in Garden History","01-AUG-20 09.00.00.000000 AM"
"H03","CNHSD101","DOC106","Trains, turnpikes and the Penny Post: improved communications and 19th-century life","01-AUG-20 09.00.00.000000 AM"
"H03","CNHSD101","DOC107","Researching your local community: from its origins to the present day","01-AUG-20 09.00.00.000000 AM"
"H03","CNHSD101","DOO202","Local History Project-based Course","19-MAY-20 09.00.00.000000 AM"
"H03","CNHSD101","1011DAR508","Project-based course (option course)","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSD101","1011DCR506","The family, sex and marriage: the local community from the Middle Ages to the present","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSD101","1011DCR507","The people and the parish c.1500 - c.1700 (core course C)","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSD201","GOA101","Local History Dissertation","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSD201","GOA101","Local History Research","01-AUG-20 09.00.00.000000 AM"
"H03","CNHSD201","1012GCR532","Research","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSD201","1112GCR005","Advanced Diploma in Local History (Dissertation)","01-JUN-20 11.00.00.000000 AM"
"H03","CNHSD201","1112GCR532","Dissertation","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSD201","1113GCR005","Advanced Diploma in Local History (Research)","01-JUN-20 11.00.00.000000 AM"
"H03","CNHSD201","90012BDUP","Advanced Diploma in Local History","01-AUG-20 09.00.00.000000 AM"
"H03","CNHSD301","1112DCR503","Diploma in Local History I","02-JUN-20 11.00.00.000000 AM"
"H03","CNHSD301","1112DZR513","The medieval town","12-JUL-20 11.00.00.000000 AM"
"H03","CNHSD301","1112DZR522","From Hogarth to Turner c.1730-c.1850","01-AUG-20 11.00.00.000000 AM"
"H03","CNHSD301","1112DZR523","Religious identities and social change 1700-1900","01-AUG-20 11.00.00.000000 AM"
"H03","CNHSS001","SSOLA1","The century of Revolution: England, 1603-1714","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOLA2","Revolution and dictatorship in Latin America 1952-1980","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOLA3","Ancient Rome: society and popular culture","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOLA4","The Romans and their imaginary past","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOLB1","The century of Revolution: England, 1603-1714","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOLB2","The Spanish Civil War, 1936-1939","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOLB3","Alternate voices in Empire: 1415 to the present","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOLB4","Soviet leaders and power","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOMA1","The French Revolution and its enemies","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOMA2","The Tudors: power and personalities, 1485-1603","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOMA3","Alexander the Great: myth and reality","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOMA4","The imaginary mirror: Rome and the modern European nation","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOMB1","The French Revolution and its enemies","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOMB2","Sparta","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOMB3","Whatever happened to Fascism? Neo-Fascism, Neo-Nazism and the Far Right since 1945","01-AUG-20 10.00.00.000000 AM"
"H03","CNHSS001","SSOMB4","The Atlantic world: c800 onward","01-AUG-20 10.00.00.000000 AM"
"H03","CNIJC001","COC102","Islam and Muslim perceptions of the 'other'","24-JUL-20 09.00.00.000000 AM"
"H03","CNIJC001","COC103","Judaism and Jewish perceptions of the 'other'","24-JUL-20 09.00.00.000000 AM"
"H03","CNIJC001","COC104","Muslim-Jewish encounters: challenges for inter-faith dialogue","01-AUG-20 09.00.00.000000 AM"
"H03","CNIJC001","1011CCR517","Islam and Muslim perceptions of the 'other' (core course A)","01-AUG-20 10.00.00.000000 AM"
"H03","CNIJC001","1011CCR518","Judaism and Jewish perceptions of the 'other' (core course B)","01-AUG-20 10.00.00.000000 AM"
"H03","CNIJC001","1011CCR519","Muslim-Jewish encounters: challenges for inter-faith dialogue (core course C)","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOA01","International politics in a global age","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOA02","Education from empire to globalisation","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOA03","Milton the revolutionary: Paradise Lost and the foundations of the modern world","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOA04","Socialism in the twentieth century: Russia and Britain","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOA05","Revolutions: art, society and gender from Reynolds to the Pre-Raphaelites","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOA06","Henry VIII: prince, king, emperor","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOA07","A history of science to the early Middle Ages","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOA08","Wordsworth, Keats, Blake and Byron: lives of the English Romantics","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOA09","A history of British political thought: from 1651 to the present","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOA10","Four plays of Shakespeare: The Merchant of Venice, Measure for Measure, Othello and King Lear","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOB01","International politics in a global age","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOB02","Aspects of law and the English legal process","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOB03","Imperialism in the ancient world","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOB04","The City of Athens","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOB05","Revolutions: art, society & gender from Impressionism to the present day","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOB06","Elizabeth I: fact and fiction","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOB07","The origins of modern science: the scientific revolution","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOB08","Faith, doubt and disbelief: English poetry, Shakespeare to the present","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOB09","Capitalism, Socialism, and crises: an introduction to political economy","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOB10","'Off with their heads!' Childhood in literature from Shakespeare to Alice","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOB11","Crises in world politics since 1945","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOC01","International politics in a global age","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOC02","Introduction to Political Philosophy","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOC03","Being British: social anthropology of Britain","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOC04","Britain and the world since 1900","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOC05","Passion in English literature and film: Jane Austen to "Brief Encounter"","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOC06","Democracy and dictatorship in the third world","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS001","SSOC07","A history of medicine, from the Ancients to anaesthesia","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOD01","An introduction to twentieth-century British theatre","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOD02","Naturalism or supernaturalism? An introduction to the history of philosophy","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOD03","The rise of civilisation","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOD04","Apes, ancestors and Darwin: the discovery of human evolution and its impact","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOD05","Revolutions 1800-1900: art, society and gender from Blake to Burne Jones","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOD06","Elizabeth I: fact and fiction","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOD07","Renaissance science and engineering","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOD08","The short story","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOD09","The British Empire in literature and film","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOD10","Introducing psychology: mind, mental process and behaviour","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOE01","Key twentieth-century British plays and playwrights","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOE02","Thinking about thinking: an introduction to the philosophy of mind","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOE03","The collapse of civilisation","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOE04","Power and politics in Britain today","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOE05","Revolutions: art, society and gender from Impressionism to Surrealism","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOE06","Art and the collector","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOE07","The other Middle Ages: the Islamic world and the Latin debt to Islam","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOE08","Economics of public policy","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOE09","1776: American Revolution or British Civil War","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOE10","The abnormal mind: an introduction to psychopathology","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOF01","British houses and gardens","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOF02","An introduction to macroeconomics","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOF03","History everywhere: the landscapes of England","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOF04","Threats and challenges in contemporary Britain","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOF05","The Tudor Monarchs","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOF06","Children, teachers and education: contemporary issues, historical perspectives","01-AUG-20 10.00.00.000000 AM"
"H03","CNISS002","SSOF07","The other Middle Ages: the Islamic world and the Latin debt to Islam","01-AUG-20 10.00.00.000000 AM"
"H03","CNLED601","POP002","Emerging Markets for Real Estate Investment","01-AUG-20 10.00.00.000000 AM"
"H03","CNLED601","POP003","International Appraisal and Valuation Methodology","01-AUG-20 10.00.00.000000 AM"
"H03","CNLED601","POP004","Risk Management for Real Estate Decision Making","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWC001","COP017","Conduct of Proceedings for Paralegals","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWC002","COL016","Introduction to Conveyancing","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWC002","COL018","Introduction to Equity and the Law of Trusts","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWC101","COP010","Introduction to English Legal System","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWC101","COP011","Introduction to Legal Practice","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWC101","COP012","Introduction to Legal Research and Writing for Paralegals","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWC101","COP013","Paralegal Advisory Firms and Paralegal Practice","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWC101","COP014","Contract Drafting and Interpretation for Practitioners","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWC101","COP015","Introduction to the City, Financial Services and Companies House","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWC101","COP016","Practical Skills for Paralegals","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWC102","COL003","Introduction to Contract and Tort","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWC102","COL005","Introduction to Commercial Law","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWC102","COL006","Introduction to Criminal Law","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWC102","COL007","Introduction to Intellectual Property Law","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWC102","COL008","Introduction to Employment Law","24-JUN-20 09.00.00.000000 AM"
"H03","CNLWC102","COL009","Introduction to Probate Law","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWC102","COL010","Introduction to Dispute Resolution","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWC102","COL011","Introduction to Equality & Human Rights","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWC102","COL012","Introduction to Company Law","24-JUN-20 09.00.00.000000 AM"
"H03","CNLWC102","COL013","Introduction to Charities Law","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWC102","COL014","Introduction to Family Law","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWC102","COL015","Introduction to Criminology","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWC102","COL017","Introduction to the Law of the European Union","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWD601","PCC001","Applied criminology, penology and management","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWD602","PCC002","Applied criminology and police management","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWD603","PCN001","Roman Law","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWD603","PCN002","Private International Law","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWD603","PCN003","Notarial Practice","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWD603","1012PPBN01","Roman Law","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWD603","1012PPBN02","Private International Law","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWD603","1012PPBN03","Notarial Practice","01-AUG-20 10.00.00.000000 AM"
"H03","CNLWD603","80905DUP","Postgraduate Diploma in Notarial Practice year 2","01-AUG-20 09.00.00.000000 AM"
"H03","CNLWN003","1011NPXA11","A Level Law for teachers","01-AUG-20 09.00.00.000000 AM"
"H03","CNMDD601","1012PPRP01","Primary care research","01-AUG-20 10.00.00.000000 AM"
"H03","CNMDD601","1012PPRT01","Translational medicine and therapeutics","01-AUG-20 10.00.00.000000 AM"
"H03","CNMGD201","GCE001","Entrepreneurial Awareness","01-AUG-20 09.00.00.000000 AM"
"H03","CNMGD201","GCE002","Opportunity Recognition and Idea Evaluation","01-AUG-20 09.00.00.000000 AM"
"H03","CNMGD201","GCE003","Preparing the Business Case","01-AUG-20 09.00.00.000000 AM"
"H03","CNMGD201","GCE004","Advanced entrepreneurial skills","01-AUG-20 10.00.00.000000 AM"
"H03","CNNCN002","NOD001","Beginning birdwatching","19-MAY-20 09.00.00.000000 AM"
"H03","CNNCN002","NOD002","Garden Wildlife","01-AUG-20 09.00.00.000000 AM"
"H03","CNNCN002","NOD003","Understanding birds","19-MAY-20 09.00.00.000000 AM"
"H03","CNNCN002","NOD004","Introduction to crime scene investigation","19-MAY-20 09.00.00.000000 AM"
"H03","CNNCN002","NOD005","William Cecil, first Lord Burghley: politics, family and reputation","19-MAY-20 09.00.00.000000 AM"
"H03","CNNCN002","NOD006","Environmental Change and Antarctica","19-MAY-20 09.00.00.000000 AM"
"H03","CNNCN002","NOD009","Oriental Christianity","19-MAY-20 09.00.00.000000 AM"
"H03","CNNCN002","NOD012","Monasteries in the landscape and society of Medieval England","19-MAY-20 09.00.00.000000 AM"
"H03","CNNCN002","NOD014","In and Out of the Workhouse 1834-1948","01-AUG-20 09.00.00.000000 AM"
"H03","CNNCN002","NOD015","Memorialising the Great War","19-MAY-20 09.00.00.000000 AM"
"H03","CNNCN002","NOD016","Telling tales: narrative fiction in medieval art","19-MAY-20 09.00.00.000000 AM"
"H03","CNNCN002","NOD017","Art and education in the Middle Ages","19-MAY-20 09.00.00.000000 AM"
"H03","CNNCN002","NOD019","New perspectives on the German occupation in the 21st-century","01-AUG-20 09.00.00.000000 AM"
"H03","CNNCN002","1011NDX001","The art of the Grand Tour","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX002","The pilgrimage to Canterbury","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX003","The halcyon years of radio comedy","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX004","The secret world of Elizabethan England","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX005","The detective as hero","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX006","Starting to write","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX007","The seeing eye: introducing the study of architecture","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX008","EM Forster and Cambridge","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX009","Raising the past","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX010","Medieval Ely: monks and manuscripts","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX011","Family history: tracing your family tree","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX012","Classical music and the First World War","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX013","Popular music in World War II","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX015","Poison, toxin and venom: the three flavours of death","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX016","Birds in spring","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX018","Coasts and seashores of East Anglia: a naturalist's paradise","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX019","The Bardfield artists: their techniques and achievements","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX020","Romanitas","25-MAY-20 10.00.00.000000 AM"
"H03","CNNCN002","1011NDX021","Antarctica and its global importance","01-AUG-20 10.00.00.000000 AM"
